type1,classifier1,class1,type2,classifier2,class2,overlap
SourcesOfInterest,FINK_PORTAL,**,SourcesOfInterest,FINK_PORTAL,YSO,14.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*_Candida,SourcesOfInterest,FINK_PORTAL,YSO,14.0
SourcesOfInterest,FEATURES,FC-8,SourcesOfInterest,FEATURES,FC-8,14.0
SourcesOfInterest,FINK_PORTAL,RRLyr,SourcesOfInterest,FINK_PORTAL,Seyfert1,14.0
SourcesOfInterest,FINK_PORTAL,EB*,SourcesOfInterest,FINK_PORTAL,delSctV*,14.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FINK_PORTAL,delSctV*,14.0
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,14.0
SourcesOfInterest,FINK_PORTAL,Candidate_YSO,SourcesOfInterest,FINK_PORTAL,LongPeriodV*,14.0
SourcesOfInterest,FEATURES,FC-16,SourcesOfInterest,FINK_PORTAL,DkNeb,14.0
SourcesOfInterest,FINK_PORTAL,Mi*_Candidate,SourcesOfInterest,FEATURES,FC-12,14.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FINK_PORTAL,LINER,14.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,MIR,14.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,Mi*_Candidate,14.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,PN,14.0
SourcesOfInterest,FINK_PORTAL,RRLyrae,SourcesOfInterest,FINK_PORTAL,PN,14.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,PN,14.0
SourcesOfInterest,FINK_PORTAL,AGB*_Candidate,SourcesOfInterest,FINK_PORTAL,RRLyrae,14.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FINK_PORTAL,RRLyrae,14.0
SourcesOfInterest,FINK_PORTAL,LINER,SourcesOfInterest,FINK_PORTAL,RRLyrae,14.0
SourcesOfInterest,FINK_PORTAL,PN,SourcesOfInterest,FINK_PORTAL,RRLyrae,14.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FINK_PORTAL,RRLyrae,14.0
SourcesOfInterest,FINK_PORTAL,Cepheid,SourcesOfInterest,FINK_PORTAL,Type2Cep,14.0
SourcesOfInterest,FINK_PORTAL,BClG,SourcesOfInterest,FINK_PORTAL,X,14.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FINK_PORTAL,X,14.0
SourcesOfInterest,FINK_PORTAL,PM*,SourcesOfInterest,FINK_PORTAL,ClG,14.0
SourcesOfInterest,FINK_PORTAL,AGB*_Candidate,SourcesOfInterest,FINK_PORTAL,EclBin,14.0
SourcesOfInterest,FINK_PORTAL,RSCVn,SourcesOfInterest,FINK_PORTAL,EclBin,14.0
SourcesOfInterest,FINK_PORTAL,Cl*,SourcesOfInterest,FEATURES,FC-0,14.0
SourcesOfInterest,FINK_PORTAL,GinPair,SourcesOfInterest,FEATURES,FC-0,14.0
SourcesOfInterest,FINK_PORTAL,multiple_object,SourcesOfInterest,FEATURES,FC-0,14.0
SourcesOfInterest,FINK_PORTAL,HB*,SourcesOfInterest,FEATURES,FC-11,14.0
SourcesOfInterest,FINK_PORTAL,EclBin_Candidate,SourcesOfInterest,FEATURES,FC-2,14.0
SourcesOfInterest,FINK_PORTAL,gammaBurst,SourcesOfInterest,FEATURES,FC-2,14.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FEATURES,FC-23,14.0
SourcesOfInterest,FINK_PORTAL,deltaCep,SourcesOfInterest,FEATURES,FC-23,14.0
SourcesOfInterest,FINK_PORTAL,PN,SourcesOfInterest,FEATURES,FC-5,14.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,PlanetaryNeb,14.0
SourcesOfInterest,FINK_PORTAL,CataclyV*,SourcesOfInterest,FINK_PORTAL,QSO,14.0
SourcesOfInterest,FINK_PORTAL,Variable*,SourcesOfInterest,FINK_PORTAL,QSO,14.0
SourcesOfInterest,FINK_PORTAL,delSctV*,SourcesOfInterest,FINK_PORTAL,QSO,14.0
SourcesOfInterest,FINK_PORTAL,C*,SourcesOfInterest,FINK_PORTAL,RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,Candidate_YSO,SourcesOfInterest,FINK_PORTAL,RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,Pulsar,SourcesOfInterest,FINK_PORTAL,RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,Seyfert1,SourcesOfInterest,FINK_PORTAL,RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FINK_PORTAL,RRLyr,14.0
SourcesOfInterest,FEATURES,FC-7,SourcesOfInterest,FINK_PORTAL,RadioG,14.0
SourcesOfInterest,FINK_PORTAL,PM*,SourcesOfInterest,FINK_PORTAL,SN candidate,14.0
SourcesOfInterest,FINK_PORTAL,C*_Candidate,SourcesOfInterest,FINK_PORTAL,Star,14.0
SourcesOfInterest,FINK_PORTAL,PN,SourcesOfInterest,FINK_PORTAL,Star,14.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,BYDraV*,14.0
SourcesOfInterest,FINK_PORTAL,Candidate_C*,SourcesOfInterest,FEATURES,FC-3,14.0
SourcesOfInterest,FINK_PORTAL,MIR,SourcesOfInterest,FEATURES,FC-3,14.0
SourcesOfInterest,FINK_PORTAL,Planet,SourcesOfInterest,FEATURES,FC-3,14.0
SourcesOfInterest,FINK_PORTAL,WhiteDwarf_Candidate,SourcesOfInterest,FEATURES,FC-3,14.0
SourcesOfInterest,FINK_PORTAL,HVCld,SourcesOfInterest,FINK_PORTAL,EB*,14.0
SourcesOfInterest,FINK_PORTAL,delSctV*,SourcesOfInterest,FINK_PORTAL,EB*,14.0
SourcesOfInterest,FINK_PORTAL,AGN,SourcesOfInterest,FEATURES,FC-7,14.0
SourcesOfInterest,FINK_PORTAL,Radio(mm),SourcesOfInterest,FEATURES,FC-7,14.0
SourcesOfInterest,FINK_PORTAL,RadioG,SourcesOfInterest,FEATURES,FC-7,14.0
SourcesOfInterest,FINK_PORTAL,denseCore,SourcesOfInterest,FEATURES,FC-7,14.0
SourcesOfInterest,FINK_PORTAL,gammaBurst,SourcesOfInterest,FEATURES,FC-7,14.0
SourcesOfInterest,FINK_PORTAL,S*,SourcesOfInterest,FINK_PORTAL,LP*_Candidate,14.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,RSCVn,14.0
SourcesOfInterest,FEATURES,FC-18,SourcesOfInterest,FINK_PORTAL,Candidate_LP*,14.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,Candidate_RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,MolCld,SourcesOfInterest,FINK_PORTAL,Candidate_RRLyr,14.0
SourcesOfInterest,FINK_PORTAL,PulsV*delSct,SourcesOfInterest,FEATURES,FC-20,14.0
SourcesOfInterest,FEATURES,FC-18,SourcesOfInterest,FEATURES,FC-22,14.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FEATURES,FC-22,14.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,GinPair,14.0
SourcesOfInterest,FINK_PORTAL,HB*,SourcesOfInterest,FINK_PORTAL,Radio,14.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FINK_PORTAL,Radio,14.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FINK_PORTAL,RotV*,14.0
AlertsOfInterest,FINK_PORTAL,Seyfert1,AlertsOfInterest,FINK_PORTAL,GinCl,13.929636923110138
AlertsOfInterest,FINK_PORTAL,Eruptive*,AlertsOfInterest,FEATURES,FC-3,13.920711059214257
AlertsOfInterest,FINK_PORTAL,Mira,AlertsOfInterest,FEATURES,FC-13,13.912608851241151
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-29,13.900641989695645
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,HVCld,13.856610384392607
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,WD*,13.833910294715048
AlertsOfInterest,FINK_PORTAL,QSO_Candidate,AlertsOfInterest,FEATURES,FC-0,13.829397987150713
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,GinGroup,13.827312128893471
AlertsOfInterest,FEATURES,FC-28,AlertsOfInterest,FINK_PORTAL,FIR,13.822299375701526
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,GlCl?_Candidate,13.811327055647988
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FINK_PORTAL,deltaCep,13.81103627756266
AlertsOfInterest,FEATURES,FC-3,AlertsOfInterest,FINK_PORTAL,gammaDorV*,13.768589743589745
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FINK_PORTAL,C*,13.756867823688676
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,gamma,13.750406357238763
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FINK_PORTAL,Blazar,13.736172959581992
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FINK_PORTAL,BLLac,13.707159824438868
AlertsOfInterest,FINK_PORTAL,EB*,AlertsOfInterest,FINK_PORTAL,GroupG,13.699430703658972
AlertsOfInterest,FINK_PORTAL,LP*_Candidate,AlertsOfInterest,FINK_PORTAL,HB*,13.695780183067297
AlertsOfInterest,FINK_PORTAL,CataclyV*,AlertsOfInterest,FEATURES,FC-24,13.680367530275829
AlertsOfInterest,FINK_PORTAL,Candidate_RRLyr,AlertsOfInterest,FINK_PORTAL,EB*_Candidate,13.65061397769577
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,Variable*,13.632690577969212
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,deltaCep,13.584445392107257
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FINK_PORTAL,Radio,13.582890369482996
AlertsOfInterest,FEATURES,FC-27,AlertsOfInterest,FINK_PORTAL,CataclyV*,13.577444138556785
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FINK_PORTAL,EmG,13.575832831046357
AlertsOfInterest,FINK_PORTAL,deltaCep,AlertsOfInterest,FINK_PORTAL,RRLyr,13.55470227053087
AlertsOfInterest,FINK_PORTAL,YSO,AlertsOfInterest,FEATURES,FC-21,13.537323415395404
AlertsOfInterest,FEATURES,FC-28,AlertsOfInterest,FEATURES,FC-20,13.527552718732425
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candida,AlertsOfInterest,FEATURES,FC-3,13.526669460943074
AlertsOfInterest,FEATURES,FC-12,AlertsOfInterest,FINK_PORTAL,ClassicalCep,13.51126663640523
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FEATURES,FC-20,13.50685450006458
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,DkNeb,13.505911395241533
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FINK_PORTAL,GinGroup,13.4843887107045
AlertsOfInterest,FEATURES,FC-11,AlertsOfInterest,FINK_PORTAL,X,13.460449843863278
AlertsOfInterest,FINK_PORTAL,PN,AlertsOfInterest,FEATURES,FC-1,13.456467274623739
AlertsOfInterest,FINK_PORTAL,RSCVnV*,AlertsOfInterest,FEATURES,FC-23,13.45093696593748
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,Microlensing candidate,13.441084278984516
AlertsOfInterest,FEATURES,FC-28,AlertsOfInterest,FEATURES,FC-18,13.435988191662618
AlertsOfInterest,FINK_PORTAL,Candidate_YSO,AlertsOfInterest,FINK_PORTAL,BYDra,13.414426770214483
AlertsOfInterest,FINK_PORTAL,EB*_Candidate,AlertsOfInterest,FINK_PORTAL,RRLyrae,13.410170748451776
AlertsOfInterest,FINK_PORTAL,Cepheid,AlertsOfInterest,FEATURES,FC-12,13.400029575494269
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,denseCore,13.392327959168814
AlertsOfInterest,FINK_PORTAL,Hsd_Candidate,AlertsOfInterest,FINK_PORTAL,HotSubdwarf_Candidate,13.388027636697494
AlertsOfInterest,FINK_PORTAL,Nova,AlertsOfInterest,FEATURES,FC-15,13.356787053137634
AlertsOfInterest,FINK_PORTAL,BYDraV*,AlertsOfInterest,FINK_PORTAL,Candidate_YSO,13.355775153567459
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,QSO_Candidate,13.353182680074696
AlertsOfInterest,FEATURES,FC-29,AlertsOfInterest,FEATURES,FC-24,13.349030229691188
AlertsOfInterest,FEATURES,FC-7,AlertsOfInterest,FINK_PORTAL,MolCld,13.346901670024735
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,BLLac,13.341507234370736
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FINK_PORTAL,DkNeb,13.340843886709887
AlertsOfInterest,FINK_PORTAL,MIR,AlertsOfInterest,FINK_PORTAL,MIR,13.337557602399903
AlertsOfInterest,FINK_PORTAL,CV*_Candidate,AlertsOfInterest,FINK_PORTAL,Candidate_CV*,13.333383893175672
AlertsOfInterest,FEATURES,FC-2,AlertsOfInterest,FINK_PORTAL,SN candidate,13.330763796932663
AlertsOfInterest,FEATURES,FC-0,AlertsOfInterest,FEATURES,FC-13,13.323243395069348
AlertsOfInterest,FEATURES,FC-14,AlertsOfInterest,FINK_PORTAL,PulsV*WVir,13.319281782761225
AlertsOfInterest,FINK_PORTAL,WD*_Candidate,AlertsOfInterest,FEATURES,FC-14,13.318191989614254
AlertsOfInterest,FINK_PORTAL,LongPeriodV*_Candidate,AlertsOfInterest,FINK_PORTAL,IR,13.311685578759377
AlertsOfInterest,FINK_PORTAL,Seyfert_1,AlertsOfInterest,FINK_PORTAL,ClG,13.295826144045707
AlertsOfInterest,FINK_PORTAL,LongPeriodV*,AlertsOfInterest,FINK_PORTAL,**,13.262376902302128
AlertsOfInterest,FINK_PORTAL,PulsV*delSct,AlertsOfInterest,FEATURES,FC-16,13.257514006998086
AlertsOfInterest,FINK_PORTAL,YSO_Candidate,AlertsOfInterest,FINK_PORTAL,EB*,13.253989778731437
AlertsOfInterest,FINK_PORTAL,PulsV*,AlertsOfInterest,FINK_PORTAL,FIR,13.252269398069803
AlertsOfInterest,FINK_PORTAL,Microlensing candidate,AlertsOfInterest,FEATURES,FC-5,13.24923884277215
AlertsOfInterest,FINK_PORTAL,Star,AlertsOfInterest,FINK_PORTAL,MolCld,13.247657134716299
AlertsOfInterest,FEATURES,FC-18,AlertsOfInterest,FEATURES,FC-27,13.246421211200262
AlertsOfInterest,FINK_PORTAL,Candidate_CV*,AlertsOfInterest,FINK_PORTAL,Candidate_CV*,13.22399017842504
AlertsOfInterest,FINK_PORTAL,RRLyrae,AlertsOfInterest,FINK_PORTAL,Pec*,13.220690132338097
AlertsOfInterest,FINK_PORTAL,CataclyV*_Candidate,AlertsOfInterest,FEATURES,FC-3,13.211670228482676
AlertsOfInterest,FINK_PORTAL,EmissionG,AlertsOfInterest,FEATURES,FC-3,13.210526315789474
AlertsOfInterest,FINK_PORTAL,QSO,AlertsOfInterest,FINK_PORTAL,LPV*,13.209606866566414
AlertsOfInterest,FINK_PORTAL,NIR,AlertsOfInterest,FEATURES,FC-15,13.205369618465031
AlertsOfInterest,FINK_PORTAL,RRLyr_Candidate,AlertsOfInterest,FINK_PORTAL,EB*,13.184121676857146
AlertsOfInterest,FINK_PORTAL,Hsd_Candidate,AlertsOfInterest,FINK_PORTAL,Star,13.182675284346988
AlertsOfInterest,FINK_PORTAL,ClassicalCep,AlertsOfInterest,FEATURES,FC-12,13.179511719593261
AlertsOfInterest,FEATURES,FC-25,AlertsOfInterest,FINK_PORTAL,Radio,13.167925376601202
AlertsOfInterest,FEATURES,FC-16,AlertsOfInterest,FINK_PORTAL,SN candidate,13.162628955297262
AlertsOfInterest,FEATURES,FC-15,AlertsOfInterest,FINK_PORTAL,Candidate_C*,13.140628961681589
AlertsOfInterest,FINK_PORTAL,LPV*,AlertsOfInterest,FINK_PORTAL,QSO,13.137507237842748
AlertsOfInterest,FEATURES,FC-1,AlertsOfInterest,FINK_PORTAL,GlCl,13.13608143134829
AlertsOfInterest,FEATURES,FC-5,AlertsOfInterest,FINK_PORTAL,Hsd_Candidate,13.12771692360331
AlertsOfInterest,FINK_PORTAL,Cepheid,AlertsOfInterest,FEATURES,FC-15,13.108823681374808
AlertsOfInterest,FINK_PORTAL,Nova,AlertsOfInterest,FEATURES,FC-3,13.075172384874147
AlertsOfInterest,FINK_PORTAL,WD*_Candidate,AlertsOfInterest,FEATURES,FC-12,13.058329923655938
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FINK_PORTAL,GlCl?_Candidate,13.056434091848134
AlertsOfInterest,FEATURES,FC-24,AlertsOfInterest,FINK_PORTAL,**,13.0374121946115
AlertsOfInterest,FINK_PORTAL,Symbiotic*,AlertsOfInterest,FEATURES,FC-3,13.019872651641844
AlertsOfInterest,FINK_PORTAL,GinCl,AlertsOfInterest,FEATURES,FC-15,13.012657787322267
AlertsOfInterest,FINK_PORTAL,RRLyr,AlertsOfInterest,FEATURES,FC-25,13.005439351040044
SourcesOfInterest,FINK_PORTAL,BlueStraggler,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,Cl*,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,MIR,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,Planet?_Candidate,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,RCrBV*,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,pulsV*SX,SourcesOfInterest,FEATURES,FC-1,13.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,C*,13.0
SourcesOfInterest,FINK_PORTAL,WD*_Candidate,SourcesOfInterest,FINK_PORTAL,Candidate_WD*,13.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,Cl*,13.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,Cl*,13.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,Cl*,13.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,GtowardsCl,13.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FINK_PORTAL,HII,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_LP*,SourcesOfInterest,FINK_PORTAL,Hsd_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,PM*,SourcesOfInterest,FINK_PORTAL,Hsd_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,Radio,SourcesOfInterest,FINK_PORTAL,Hsd_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,YSO,SourcesOfInterest,FINK_PORTAL,Orion_V*,13.0
SourcesOfInterest,FEATURES,FC-29,SourcesOfInterest,FINK_PORTAL,PM*,13.0
SourcesOfInterest,FINK_PORTAL,Hsd_Candidate,SourcesOfInterest,FINK_PORTAL,PM*,13.0
SourcesOfInterest,FINK_PORTAL,RSCVn,SourcesOfInterest,FINK_PORTAL,PM*,13.0
SourcesOfInterest,FINK_PORTAL,low-mass*,SourcesOfInterest,FINK_PORTAL,PM*,13.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,RGB*_Candidate,13.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,S*_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,RGB*,SourcesOfInterest,FINK_PORTAL,SB*,13.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,Unknown_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,gammaBurst,13.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,gammaBurst,13.0
SourcesOfInterest,FINK_PORTAL,Radio(mm),SourcesOfInterest,FINK_PORTAL,V*,13.0
SourcesOfInterest,FINK_PORTAL,SN candidate,SourcesOfInterest,FINK_PORTAL,V*,13.0
SourcesOfInterest,FINK_PORTAL,gammaBurst,SourcesOfInterest,FINK_PORTAL,V*,13.0
SourcesOfInterest,FINK_PORTAL,MolCld,SourcesOfInterest,FINK_PORTAL,YSO_Candidate,13.0
SourcesOfInterest,FEATURES,FC-27,SourcesOfInterest,FINK_PORTAL,C*_Candidate,13.0
SourcesOfInterest,FEATURES,FC-16,SourcesOfInterest,FINK_PORTAL,GroupG,13.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,HVCld,13.0
SourcesOfInterest,FINK_PORTAL,YSO_Candidate,SourcesOfInterest,FINK_PORTAL,MolCld,13.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,UV,13.0
SourcesOfInterest,FINK_PORTAL,WD*,SourcesOfInterest,FINK_PORTAL,WhiteDwarf,13.0
SourcesOfInterest,FEATURES,FC-0,SourcesOfInterest,FINK_PORTAL,BrightestCG,13.0
SourcesOfInterest,FEATURES,FC-29,SourcesOfInterest,FEATURES,FC-18,13.0
SourcesOfInterest,FINK_PORTAL,AGN_Candidate,SourcesOfInterest,FEATURES,FC-21,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_YSO,SourcesOfInterest,FEATURES,FC-21,13.0
SourcesOfInterest,FEATURES,FC-13,SourcesOfInterest,FEATURES,FC-21,13.0
SourcesOfInterest,FINK_PORTAL,HII,SourcesOfInterest,FEATURES,FC-21,13.0
SourcesOfInterest,FINK_PORTAL,OH/IR,SourcesOfInterest,FEATURES,FC-21,13.0
SourcesOfInterest,FEATURES,FC-3,SourcesOfInterest,FINK_PORTAL,GtowardsGroup,13.0
SourcesOfInterest,FEATURES,FC-14,SourcesOfInterest,FINK_PORTAL,HorBranch*,13.0
SourcesOfInterest,FEATURES,FC-5,SourcesOfInterest,FINK_PORTAL,Pulsar,13.0
SourcesOfInterest,FINK_PORTAL,SB*,SourcesOfInterest,FINK_PORTAL,RGB*,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_RSG*,SourcesOfInterest,FINK_PORTAL,RSG*_Candidate,13.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,Radio(cm),13.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FINK_PORTAL,Candidate_YSO,13.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,Cepheid,13.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,OpCl,13.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,WD*,13.0
SourcesOfInterest,FINK_PORTAL,LPV*,SourcesOfInterest,FINK_PORTAL,WD*,13.0
SourcesOfInterest,FINK_PORTAL,WhiteDwarf,SourcesOfInterest,FINK_PORTAL,WD*,13.0
SourcesOfInterest,FINK_PORTAL,Star,SourcesOfInterest,FINK_PORTAL,S*,13.0
SourcesOfInterest,FEATURES,FC-21,SourcesOfInterest,FEATURES,FC-13,13.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FEATURES,FC-13,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_RSG*,SourcesOfInterest,FEATURES,FC-15,13.0
SourcesOfInterest,FINK_PORTAL,HB*_Candidate,SourcesOfInterest,FEATURES,FC-15,13.0
SourcesOfInterest,FINK_PORTAL,HI,SourcesOfInterest,FEATURES,FC-15,13.0
SourcesOfInterest,FINK_PORTAL,GinCl,SourcesOfInterest,FEATURES,FC-17,13.0
SourcesOfInterest,FINK_PORTAL,C*_Candidate,SourcesOfInterest,FEATURES,FC-27,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_Mi*,SourcesOfInterest,FEATURES,FC-27,13.0
SourcesOfInterest,FINK_PORTAL,Cl*,SourcesOfInterest,FEATURES,FC-27,13.0
SourcesOfInterest,FINK_PORTAL,Nova,SourcesOfInterest,FEATURES,FC-27,13.0
SourcesOfInterest,FEATURES,FC-17,SourcesOfInterest,FINK_PORTAL,GinCl,13.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,GinCl,13.0
SourcesOfInterest,FINK_PORTAL,Seyfert_2,SourcesOfInterest,FINK_PORTAL,GinCl,13.0
SourcesOfInterest,FEATURES,FC-12,SourcesOfInterest,FINK_PORTAL,GlCl?_Candidate,13.0
SourcesOfInterest,FEATURES,FC-9,SourcesOfInterest,FINK_PORTAL,GlCl?_Candidate,13.0
SourcesOfInterest,FEATURES,FC-15,SourcesOfInterest,FINK_PORTAL,HI,13.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,Planet?_Candidate,13.0
SourcesOfInterest,FEATURES,FC-1,SourcesOfInterest,FINK_PORTAL,RCrBV*,13.0
SourcesOfInterest,FINK_PORTAL,EB*_Candidate,SourcesOfInterest,FINK_PORTAL,Radio(sub-mm),13.0
SourcesOfInterest,FEATURES,FC-25,SourcesOfInterest,FINK_PORTAL,Radio(sub-mm),13.0
SourcesOfInterest,FEATURES,FC-29,SourcesOfInterest,FEATURES,FC-16,13.0
SourcesOfInterest,FINK_PORTAL,GroupG,SourcesOfInterest,FEATURES,FC-16,13.0
SourcesOfInterest,FINK_PORTAL,RotV*,SourcesOfInterest,FINK_PORTAL,FIR,13.0
SourcesOfInterest,FINK_PORTAL,Candidate_EB*,SourcesOfInterest,FINK_PORTAL,HB*,13.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,HB*,13.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,Pec*,13.0
SourcesOfInterest,FINK_PORTAL,Mira,SourcesOfInterest,FINK_PORTAL,Radio(mm),13.0
SourcesOfInterest,FINK_PORTAL,V*,SourcesOfInterest,FINK_PORTAL,Radio(mm),13.0
SourcesOfInterest,FINK_PORTAL,GinCl,SourcesOfInterest,FINK_PORTAL,Seyfert_2,13.0
SourcesOfInterest,FINK_PORTAL,EclBin,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,13.0
SourcesOfInterest,FEATURES,FC-20,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,LongPeriodV*,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,QSO,SourcesOfInterest,FINK_PORTAL,brownD*_Candidate,13.0
SourcesOfInterest,FINK_PORTAL,BClG,SourcesOfInterest,FINK_PORTAL,low-mass*,13.0
SourcesOfInterest,FINK_PORTAL,PM*,SourcesOfInterest,FINK_PORTAL,low-mass*,13.0
SourcesOfInterest,FINK_PORTAL,LP*_Candidate,SourcesOfInterest,FINK_PORTAL,CataclyV*,13.0
SourcesOfInterest,FINK_PORTAL,WD*_Candidate,SourcesOfInterest,FINK_PORTAL,CataclyV*,13.0
